time,place,status,tsunami,significance,data_type,magnitudo,state,longitude,latitude,depth,date
631584417400,"4 km E of Mammoth Lakes, California",reviewed,0,10,earthquake,0.81, California,-118.9168333,37.64,5.664,1990-01-06 00:06:57.400000+00:00
631584589860,"5 km ESE of Mammoth Lakes, California",reviewed,0,14,earthquake,0.97, California,-118.9153333,37.639,5.864,1990-01-06 00:09:49.860000+00:00
631585426610,"28 km WNW of Clam Gulch, Alaska",reviewed,0,35,earthquake,1.5, Alaska,-151.8688,60.3177,49.7,1990-01-06 00:23:46.610000+00:00
631587625340,"9 km W of Cobb, California",reviewed,0,25,earthquake,1.28, California,-122.8268333,38.8366667,2.072,1990-01-06 01:00:25.340000+00:00
631588261320,"3km NNE of Home Gardens, CA",reviewed,0,65,quarry blast,2.06,California,-117.51,33.9,-0.539,1990-01-06 01:11:01.320000+00:00
631588718840,"12km E of Big Bear City, CA",reviewed,0,51,earthquake,1.82,California,-116.715,34.26,12.611,1990-01-06 01:18:38.840000+00:00
631589364670,"Kenai Peninsula, Alaska",reviewed,0,234,earthquake,3.9, Alaska,-151.1183,60.7272,50.0,1990-01-06 01:29:24.670000+00:00
631592534810,"58 km WNW of Tyonek, Alaska",reviewed,0,6,earthquake,0.6, Alaska,-152.1667,61.2222,21.8,1990-01-06 02:22:14.810000+00:00
631592934940,"22 km ENE of Soledad, California",reviewed,0,9,earthquake,0.75, California,-121.1053333,36.5173333,7.144,1990-01-06 02:28:54.940000+00:00
631593930300,"17 km WSW of Anchor Point, Alaska",reviewed,0,56,earthquake,1.9, Alaska,-152.1113,59.705,64.8,1990-01-06 02:45:30.300000+00:00
631594222750,Northern California,reviewed,0,41,earthquake,1.64,Northern California,-121.8116667,37.0383333,5.835,1990-01-06 02:50:22.750000+00:00
631596974670,"75 km SSW of Denali National Park, Alaska",reviewed,0,96,earthquake,2.5, Alaska,-152.0928,62.8878,174.3,1990-01-06 03:36:14.670000+00:00
631597380590,"31 km NE of Barcelona, Philippines",reviewed,0,400,earthquake,5.1, Philippines,126.66,8.337,33.0,1990-01-06 03:43:00.590000+00:00
631597797770,"6 km W of Cobb, California",reviewed,0,12,earthquake,0.9, California,-122.7933333,38.8321667,0.85,1990-01-06 03:49:57.770000+00:00
631598881050,"12 km E of Cloverdale, California",reviewed,0,19,earthquake,1.1, California,-122.8743333,38.8263333,0.469,1990-01-06 04:08:01.050000+00:00
631600552120,"4 km W of Cobb, California",reviewed,0,23,earthquake,1.21, California,-122.7773333,38.8158333,1.183,1990-01-06 04:35:52.120000+00:00
631601234720,"2 km ESE of Pulheim, Germany",reviewed,0,121,earthquake,2.8, Germany,6.835,50.992,31.9,1990-01-06 04:47:14.720000+00:00
631601248070,"5 km NE of Nikiski, Alaska",reviewed,0,30,earthquake,1.4, Alaska,-151.2155,60.7182,6.0,1990-01-06 04:47:28.070000+00:00
631602497830,"22 km NW of Susitna, Alaska",reviewed,0,56,earthquake,1.9, Alaska,-150.7718,61.7027,54.8,1990-01-06 05:08:17.830000+00:00
631603098150,"21km W of Progreso, B.C., MX",reviewed,0,118,earthquake,2.77, B.C.,-115.804,32.568,4.329,1990-01-06 05:18:18.150000+00:00
631603150120,"20km WSW of Progreso, B.C., MX",reviewed,0,60,earthquake,1.97, B.C.,-115.793,32.527,5.787,1990-01-06 05:19:10.120000+00:00
631604149270,"83 km WSW of Ferndale, California",reviewed,0,284,earthquake,4.3, California,-125.217,40.392,4.303,1990-01-06 05:35:49.270000+00:00
631605038910,"8 km SE of Mineral, Washington",reviewed,0,35,earthquake,1.5, Washington,-122.1143333,46.6516667,16.197,1990-01-06 05:50:38.910000+00:00
631605051980,"24km NNW of Borrego Springs, CA",reviewed,0,52,earthquake,1.83,California,-116.428,33.466,11.541,1990-01-06 05:50:51.980000+00:00
631605695600,"101 km WNW of Mohr, Iran",reviewed,0,312,earthquake,4.5, Iran,51.953,27.957,57.9,1990-01-06 06:01:35.600000+00:00
631606089350,"6 km ENE of East Foothills, California",reviewed,0,17,earthquake,1.05, California,-121.7498333,37.404,8.637,1990-01-06 06:08:09.350000+00:00
631606678070,"15km NE of Thermal, CA",reviewed,0,77,earthquake,2.23,California,-116.025,33.734,8.052,1990-01-06 06:17:58.070000+00:00
631607174250,"21km W of Progreso, B.C., MX",reviewed,0,82,earthquake,2.31, B.C.,-115.803,32.566,3.939,1990-01-06 06:26:14.250000+00:00
631607395970,"14 km SSE of Fern Forest, Hawaii",reviewed,0,36,earthquake,1.54, Hawaii,-155.1021667,19.3345,8.226,1990-01-06 06:29:55.970000+00:00
631607801690,"52 km SSW of Vanimo, Papua New Guinea",reviewed,0,354,earthquake,4.8, Papua New Guinea,141.124,-3.121,33.0,1990-01-06 06:36:41.690000+00:00
631608334470,"5 km W of Cobb, California",reviewed,0,12,earthquake,0.9, California,-122.7898333,38.8298333,1.184,1990-01-06 06:45:34.470000+00:00
631608350770,"26 km SSE of Denali National Park, Alaska",reviewed,0,39,earthquake,1.6, Alaska,-151.4637,63.3352,22.5,1990-01-06 06:45:50.770000+00:00
631608945800,Northern California,reviewed,0,11,earthquake,0.84,Northern California,-121.702,37.628,5.734,1990-01-06 06:55:45.800000+00:00
631610044750,"7 km SE of Livermore, California",reviewed,0,12,earthquake,0.88, California,-121.7048333,37.6398333,5.979,1990-01-06 07:14:04.750000+00:00
631610072330,"6 km NNW of Mesa, California",reviewed,0,25,earthquake,1.28, California,-118.5628333,37.4738333,7.555,1990-01-06 07:14:32.330000+00:00
631610213300,"171 km SE of Tual, Indonesia",reviewed,0,284,earthquake,4.3, Indonesia,133.843,-6.734,33.0,1990-01-06 07:16:53.300000+00:00
631611440200,Central California,reviewed,0,13,earthquake,0.92,Central California,-121.6761667,36.9383333,10.951,1990-01-06 07:37:20.200000+00:00
631611957610,"3 km W of Volcano, Hawaii",reviewed,0,74,earthquake,2.19, Hawaii,-155.2678333,19.4386667,9.246,1990-01-06 07:45:57.610000+00:00
631612858610,"3 km SW of Mammoth Lakes, California",reviewed,0,23,earthquake,1.22, California,-118.9993333,37.6253333,0.29,1990-01-06 08:00:58.610000+00:00
631613726140,"13 km W of Aspen Springs, California",reviewed,0,31,earthquake,1.43, California,-118.8623333,37.5415,5.44,1990-01-06 08:15:26.140000+00:00
631614789010,"7 km WSW of Volcano, Hawaii",reviewed,0,69,earthquake,2.12, Hawaii,-155.2958333,19.4175,10.313,1990-01-06 08:33:09.010000+00:00
631617055130,"6 km ESE of Caruthersville, Missouri",reviewed,0,12,earthquake,0.9, Missouri,-89.591,36.173,5.0,1990-01-06 09:10:55.130000+00:00
631618086910,"22 km NW of Susitna, Alaska",reviewed,0,26,earthquake,1.3, Alaska,-150.7577,61.7055,56.3,1990-01-06 09:28:06.910000+00:00
631618491710,"8 km SE of Mineral, Washington",reviewed,0,4,earthquake,0.5, Washington,-122.106,46.6635,16.507,1990-01-06 09:34:51.710000+00:00
631618604410,"8 km WSW of Cobb, California",reviewed,0,7,earthquake,0.69, California,-122.816,38.7983333,0.611,1990-01-06 09:36:44.410000+00:00
631618637510,"25 km W of Petersville, Alaska",reviewed,0,81,earthquake,2.3, Alaska,-151.2568,62.4572,94.7,1990-01-06 09:37:17.510000+00:00
631618748230,"23km ESE of Little Lake, CA",reviewed,0,16,earthquake,1.01,California,-117.683,35.837,4.017,1990-01-06 09:39:08.230000+00:00
631619438470,"15km WNW of Malibu, CA",reviewed,0,85,earthquake,2.35,California,-118.957,34.069,12.81,1990-01-06 09:50:38.470000+00:00
631619465850,"7 km SE of Livermore, California",reviewed,0,12,earthquake,0.88, California,-121.7045,37.6396667,6.099,1990-01-06 09:51:05.850000+00:00
631620271080,"7 km WSW of Cobb, California",reviewed,0,12,earthquake,0.89, California,-122.8033333,38.7911667,3.528,1990-01-06 10:04:31.080000+00:00
631621267910,"27 km NW of Ninilchik, Alaska",reviewed,0,68,earthquake,2.1, Alaska,-151.9797,60.2417,65.0,1990-01-06 10:21:07.910000+00:00
631621408630,"6 km S of Tres Pinos, California",reviewed,0,60,earthquake,1.97, California,-121.3183333,36.727,9.669,1990-01-06 10:23:28.630000+00:00
631621448490,"32 km SW of Petersville, Alaska",reviewed,0,68,earthquake,2.1, Alaska,-151.177,62.2763,84.1,1990-01-06 10:24:08.490000+00:00
631621991240,"8 km ESE of East Foothills, California",reviewed,0,14,earthquake,0.94, California,-121.7251667,37.3558333,5.487,1990-01-06 10:33:11.240000+00:00
631622058450,"6 km SSE of Gilroy, California",reviewed,0,14,earthquake,0.94, California,-121.5541667,36.9505,4.442,1990-01-06 10:34:18.450000+00:00
631622232990,"22km E of Oildale, CA",reviewed,0,59,earthquake,1.96,California,-118.778,35.444,2.042,1990-01-06 10:37:12.990000+00:00
631623059080,"4 km WNW of Parkfield, California",reviewed,0,12,earthquake,0.88, California,-120.4745,35.9215,4.159,1990-01-06 10:50:59.080000+00:00
631624856900,"8 km W of Cobb, California",reviewed,0,50,earthquake,1.81, California,-122.8186667,38.8315,0.23,1990-01-06 11:20:56.900000+00:00
631625359450,"21 km S of Big Sur, California",reviewed,0,47,earthquake,1.75, California,-121.841,36.0826667,16.46,1990-01-06 11:29:19.450000+00:00
631625449810,"3km NNE of Culver City, CA",reviewed,0,65,earthquake,2.05,California,-118.382,34.045,6.682,1990-01-06 11:30:49.810000+00:00
631625612150,"5 km WNW of Cobb, California",reviewed,0,48,earthquake,1.76, California,-122.7846667,38.836,0.564,1990-01-06 11:33:32.150000+00:00
631627510050,"6 km S of Tres Pinos, California",reviewed,0,8,earthquake,0.72, California,-121.3148333,36.7286667,9.499,1990-01-06 12:05:10.050000+00:00
631628741660,"8 km W of Cobb, California",reviewed,0,23,earthquake,1.23, California,-122.8153333,38.8336667,0.77,1990-01-06 12:25:41.660000+00:00
631630654240,"49km SSW of Progreso, B.C., MX",reviewed,0,97,earthquake,2.51, B.C.,-115.798,32.174,5.915,1990-01-06 12:57:34.240000+00:00
631632409460,"22 km NE of Soledad, California",reviewed,0,7,earthquake,0.69, California,-121.1848333,36.5875,3.21,1990-01-06 13:26:49.460000+00:00
631633075380,"38 km NNE of Amboy, Washington",reviewed,0,112,earthquake,2.7, Washington,-122.1941667,46.2125,0.067,1990-01-06 13:37:55.380000+00:00
631633496530,"106 km SW of Kýthira, Greece",reviewed,0,222,earthquake,3.8, Greece,22.274,35.386,50.0,1990-01-06 13:44:56.530000+00:00
631635553070,"38 km NNE of Amboy, Washington",reviewed,0,10,earthquake,0.8, Washington,-122.1906667,46.2025,-1.203,1990-01-06 14:19:13.070000+00:00
631636079460,"26 km NW of Susitna, Alaska",reviewed,0,30,earthquake,1.4, Alaska,-150.8553,61.7128,51.6,1990-01-06 14:27:59.460000+00:00
631636084790,"38 km NNE of Amboy, Washington",reviewed,0,22,earthquake,1.2, Washington,-122.1928333,46.2066667,-1.591,1990-01-06 14:28:04.790000+00:00
631636138410,"10 km ESE of Mammoth Lakes, California",reviewed,0,112,earthquake,2.7, California,-118.864,37.6135,0.58,1990-01-06 14:28:58.410000+00:00
631636451570,"11 km SE of Mammoth Lakes, California",reviewed,0,16,earthquake,1.02, California,-118.8673333,37.5843333,1.656,1990-01-06 14:34:11.570000+00:00
631636759590,"7 km WSW of Cobb, California",reviewed,0,16,earthquake,1.02, California,-122.8043333,38.7911667,3.608,1990-01-06 14:39:19.590000+00:00
631636911370,"6 km S of Tres Pinos, California",reviewed,0,9,earthquake,0.78, California,-121.3135,36.7303333,10.559,1990-01-06 14:41:51.370000+00:00
631637153430,"8 km WSW of Cobb, California",reviewed,0,9,earthquake,0.76, California,-122.8145,38.7978333,3.043,1990-01-06 14:45:53.430000+00:00
631637567490,"19 km ESE of East Foothills, California",reviewed,0,4,earthquake,0.5, California,-121.6036667,37.329,7.04,1990-01-06 14:52:47.490000+00:00
631637891620,"21km W of Progreso, B.C., MX",reviewed,0,86,earthquake,2.36, B.C.,-115.804,32.568,4.219,1990-01-06 14:58:11.620000+00:00
631638329340,"6 km S of Tres Pinos, California",reviewed,0,13,earthquake,0.93, California,-121.317,36.728,10.069,1990-01-06 15:05:29.340000+00:00
631638440050,"18 km SW of Pescadero, California",reviewed,0,53,earthquake,1.85, California,-122.4978333,37.1165,5.496,1990-01-06 15:07:20.050000+00:00
631638591650,"10 km ESE of Mammoth Lakes, California",reviewed,0,49,earthquake,1.79, California,-118.8641667,37.6126667,-0.07,1990-01-06 15:09:51.650000+00:00
631638693180,"17 km ESE of Verlot, Washington",reviewed,0,19,earthquake,1.1, Washington,-121.5623333,48.0311667,0.952,1990-01-06 15:11:33.180000+00:00
631638934520,"6 km S of Tres Pinos, California",reviewed,0,12,earthquake,0.88, California,-121.3158333,36.7275,9.779,1990-01-06 15:15:34.520000+00:00
631638967490,"9 km S of Tres Pinos, California",reviewed,0,7,earthquake,0.68, California,-121.3391667,36.7066667,7.114,1990-01-06 15:16:07.490000+00:00
631639064430,"61 km SSE of Mammoth, Wyoming",reviewed,0,47,earthquake,1.74, Wyoming,-110.3706667,44.4751667,4.42,1990-01-06 15:17:44.430000+00:00
631639107630,"7 km S of Tres Pinos, California",reviewed,0,11,earthquake,0.86, California,-121.3158333,36.727,9.789,1990-01-06 15:18:27.630000+00:00
631639530240,"7 km W of Cobb, California",reviewed,0,23,earthquake,1.22, California,-122.8113333,38.8285,-0.56,1990-01-06 15:25:30.240000+00:00
631639649990,"6 km E of Mammoth Lakes, California",reviewed,0,4,earthquake,0.48, California,-118.8948333,37.6536667,3.136,1990-01-06 15:27:29.990000+00:00
631640051270,"3 km SSW of Frassino, Italy",reviewed,0,62,earthquake,2.0, Italy,7.257,44.548,10.0,1990-01-06 15:34:11.270000+00:00
631640246170,"15 km SSE of Tres Pinos, California",reviewed,0,8,earthquake,0.73, California,-121.2793333,36.6583333,4.688,1990-01-06 15:37:26.170000+00:00
631640653270,"6 km S of Tres Pinos, California",reviewed,0,65,earthquake,2.05, California,-121.3171667,36.7275,9.779,1990-01-06 15:44:13.270000+00:00
631641237290,"1 km W of Los Altos Hills, California",reviewed,0,14,earthquake,0.97, California,-122.1531667,37.3781667,3.329,1990-01-06 15:53:57.290000+00:00
631641248440,"3 km SSW of Cobb, California",reviewed,0,17,earthquake,1.05, California,-122.7421667,38.7953333,1.164,1990-01-06 15:54:08.440000+00:00
631641555120,"61 km SSE of Mammoth, Wyoming",reviewed,0,43,earthquake,1.67, Wyoming,-110.371,44.4738333,4.43,1990-01-06 15:59:15.120000+00:00
631641735940,"8 km NW of Cobb, California",reviewed,0,5,earthquake,0.59, California,-122.7975,38.866,1.459,1990-01-06 16:02:15.940000+00:00
631642109100,"11 km SSW of Honoka‘a, Hawaii",reviewed,0,64,earthquake,2.04, Hawaii,-155.4945,19.981,9.963,1990-01-06 16:08:29.100000+00:00
631643057070,"28 km ENE of Covelo, California",reviewed,0,37,earthquake,1.55, California,-122.9328333,39.8831667,1.245,1990-01-06 16:24:17.070000+00:00
631643259950,"5 km SW of Tres Pinos, California",reviewed,0,7,earthquake,0.68, California,-121.3693333,36.7611667,5.885,1990-01-06 16:27:39.950000+00:00
631643447450,"22 km SSW of Bolands, Antigua and Barbuda",reviewed,0,121,earthquake,2.8, Antigua and Barbuda,-61.929,16.865,10.0,1990-01-06 16:30:47.450000+00:00
631643765650,"1 km SSE of Caniezza, Italy",reviewed,0,158,earthquake,3.2, Italy,11.904,45.841,10.0,1990-01-06 16:36:05.650000+00:00
631644824450,"3 km W of Lexington Hills, California",reviewed,0,14,earthquake,0.94, California,-122.014,37.1655,9.26,1990-01-06 16:53:44.450000+00:00
631645180430,"7 km SSW of Cobb, California",reviewed,0,14,earthquake,0.96, California,-122.7406667,38.7603333,0.344,1990-01-06 16:59:40.430000+00:00
631645852740,"38 km NNE of Amboy, Washington",reviewed,0,12,earthquake,0.9, Washington,-122.1865,46.2021667,-1.671,1990-01-06 17:10:52.740000+00:00
631646458160,"6 km E of Mammoth Lakes, California",reviewed,0,4,earthquake,0.48, California,-118.8948333,37.6536667,3.496,1990-01-06 17:20:58.160000+00:00
631646855200,"37 km ENE of Greenfield, California",reviewed,0,52,earthquake,1.83, California,-120.8941667,36.5083333,12.442,1990-01-06 17:27:35.200000+00:00
631647547640,"10 km WNW of Aspen Springs, California",reviewed,0,11,earthquake,0.84, California,-118.815,37.6001667,9.879,1990-01-06 17:39:07.640000+00:00
631647641640,"13 km SSW of Laytonville, California",reviewed,0,26,earthquake,1.3, California,-123.5188333,39.5711667,2.921,1990-01-06 17:40:41.640000+00:00
631648616730,"16 km S of Volcano, Hawaii",reviewed,0,33,earthquake,1.46, Hawaii,-155.2128333,19.2981667,7.968,1990-01-06 17:56:56.730000+00:00
631649756670,"7 km WSW of Cobb, California",reviewed,0,13,earthquake,0.92, California,-122.8036667,38.7906667,3.538,1990-01-06 18:15:56.670000+00:00
631650359040,Sea of Okhotsk,reviewed,0,284,earthquake,4.3,Sea of Okhotsk,152.684,53.015,554.7,1990-01-06 18:25:59.040000+00:00
631650720020,"1km SE of Loma Linda, CA",reviewed,0,44,earthquake,1.69,California,-117.254,34.04,16.503,1990-01-06 18:32:00.020000+00:00
631651938260,"65 km SW of Skwentna, Alaska",reviewed,0,56,earthquake,1.9, Alaska,-152.1413,61.5222,118.0,1990-01-06 18:52:18.260000+00:00
631653049890,"1 km NW of Beinasco, Italy",reviewed,0,104,earthquake,2.6, Italy,7.567,45.035,10.0,1990-01-06 19:10:49.890000+00:00
631656922880,"10 km ESE of Mammoth Lakes, California",reviewed,0,38,earthquake,1.58, California,-118.8645,37.613,0.36,1990-01-06 20:15:22.880000+00:00
631657451380,"8 km W of Cobb, California",reviewed,0,5,earthquake,0.58, California,-122.8155,38.8338333,-0.99,1990-01-06 20:24:11.380000+00:00
631657481110,"15 km E of Seven Trees, California",reviewed,0,14,earthquake,0.95, California,-121.6618333,37.2791667,1.253,1990-01-06 20:24:41.110000+00:00
631658423270,"18 km WSW of Coalinga, California",reviewed,0,28,earthquake,1.34, California,-120.5483333,36.0678333,8.125,1990-01-06 20:40:23.270000+00:00
631658509990,"6 km WNW of Cobb, California",reviewed,0,12,earthquake,0.89, California,-122.7961667,38.8345,0.474,1990-01-06 20:41:49.990000+00:00
631658675930,"2 km NNE of Rogo?nik, Poland",reviewed,0,246,earthquake,4.0, Poland,19.058,50.411,10.0,1990-01-06 20:44:35.930000+00:00
631658903140,"15 km WSW of Corte, France",reviewed,0,121,earthquake,2.8, France,8.994,42.237,10.0,1990-01-06 20:48:23.140000+00:00
631659349680,"10 km ESE of Mammoth Lakes, California",reviewed,0,24,earthquake,1.26, California,-118.8611667,37.6131667,0.18,1990-01-06 20:55:49.680000+00:00
631659697740,"5 km WNW of Day Valley, California",reviewed,0,32,earthquake,1.45, California,-121.9181667,37.062,17.668,1990-01-06 21:01:37.740000+00:00
631661455100,"8km ENE of Coso Junction, CA",reviewed,0,29,earthquake,1.37,California,-117.859,36.068,1.42,1990-01-06 21:30:55.100000+00:00
631662010500,"6 km ESE of Marston, Missouri",reviewed,0,50,earthquake,1.8, Missouri,-89.55,36.49,5.8,1990-01-06 21:40:10.500000+00:00
631662051330,"1 km ESE of Prémilhat, France",reviewed,0,44,earthquake,1.7, France,2.557,46.307,10.0,1990-01-06 21:40:51.330000+00:00
631662123120,"65 km SE of Ierápetra, Greece",reviewed,0,271,earthquake,4.2, Greece,26.184,34.546,17.2,1990-01-06 21:42:03.120000+00:00
631662296260,South Indian Ocean,reviewed,0,554,earthquake,6.0,South Indian Ocean,92.987,-10.681,14.8,1990-01-06 21:44:56.260000+00:00
631663110760,"4 km NW of Gonzales, California",reviewed,0,17,earthquake,1.06, California,-121.472,36.5393333,10.125,1990-01-06 21:58:30.760000+00:00
631663728300,"38 km NNE of Amboy, Washington",reviewed,0,26,earthquake,1.3, Washington,-122.1833333,46.2018333,-0.321,1990-01-06 22:08:48.300000+00:00
631663796960,"38 km NNE of Amboy, Washington",reviewed,0,26,earthquake,1.3, Washington,-122.1843333,46.2005,-1.681,1990-01-06 22:09:56.960000+00:00
631664494700,"14 km N of Dixon Lane-Meadow Creek, California",reviewed,0,11,earthquake,0.85, California,-118.4,37.517,2.314,1990-01-06 22:21:34.700000+00:00
631665708810,"8km WSW of Ojai, CA",reviewed,0,65,earthquake,2.06,California,-119.318,34.421,9.33,1990-01-06 22:41:48.810000+00:00
631667542450,"30 km NW of Willow, Alaska",reviewed,0,44,earthquake,1.7, Alaska,-150.3768,61.9668,1.0,1990-01-06 23:12:22.450000+00:00
631667569300,"18km ESE of Anza, CA",reviewed,0,58,earthquake,1.95,California,-116.499,33.492,13.231,1990-01-06 23:12:49.300000+00:00
631667591760,"18km ESE of Anza, CA",reviewed,0,81,earthquake,2.29,California,-116.496,33.496,13.945,1990-01-06 23:13:11.760000+00:00
631667713980,"0 km SSE of Faifley, United Kingdom",reviewed,0,74,earthquake,2.2, United Kingdom,-4.383,55.925,10.0,1990-01-06 23:15:13.980000+00:00
631667719960,"38 km NNE of Amboy, Washington",reviewed,0,26,earthquake,1.3, Washington,-122.187,46.201,-1.745,1990-01-06 23:15:19.960000+00:00
631668715400,"35km SSE of Fort Irwin, CA",reviewed,0,65,earthquake,2.06,California,-116.534,34.97,19.364,1990-01-06 23:31:55.400000+00:00
631670591600,"7 km S of Tres Pinos, California",reviewed,0,13,earthquake,0.91, California,-121.3183333,36.725,8.659,1990-01-07 00:03:11.600000+00:00
631671234210,"6 km S of Tres Pinos, California",reviewed,0,47,earthquake,1.75, California,-121.3181667,36.7275,9.719,1990-01-07 00:13:54.210000+00:00
631673315520,Northern California,reviewed,0,17,earthquake,1.04,Northern California,-122.7885,38.8335,0.214,1990-01-07 00:48:35.520000+00:00
631673478860,"16km E of Little Lake, CA",reviewed,0,49,earthquake,1.79,California,-117.731,35.946,-0.038,1990-01-07 00:51:18.860000+00:00
631673552940,"9 km SSW of Tres Pinos, California",reviewed,0,16,earthquake,1.01, California,-121.364,36.7141667,15.029,1990-01-07 00:52:32.940000+00:00
631674337030,"5 km E of San Simeon, California",reviewed,0,26,earthquake,1.29, California,-121.1311667,35.6378333,4.553,1990-01-07 01:05:37.030000+00:00
631675655870,"10km SE of Borrego Springs, CA",reviewed,0,8,earthquake,0.73,California,-116.311,33.185,6.819,1990-01-07 01:27:35.870000+00:00
631675896380,"81 km WNW of Hardbakke, Norway",reviewed,0,81,earthquake,2.3, Norway,3.422,61.341,10.0,1990-01-07 01:31:36.380000+00:00
631676148920,"2 km ENE of Mammoth Lakes, California",reviewed,0,14,earthquake,0.95, California,-118.947,37.6581667,8.464,1990-01-07 01:35:48.920000+00:00
631677582370,"5 km WSW of Cobb, California",reviewed,0,32,earthquake,1.44, California,-122.7795,38.8108333,1.463,1990-01-07 01:59:42.370000+00:00
631677805470,"6 km W of Tepelenë, Albania",reviewed,0,199,earthquake,3.6, Albania,19.945,40.293,6.4,1990-01-07 02:03:25.470000+00:00
631679329250,California-Nevada border region,reviewed,0,22,earthquake,1.19,California-Nevada border region,-118.8645,37.6155,0.28,1990-01-07 02:28:49.250000+00:00
631680636790,"9 km SSE of Mammoth Lakes, California",reviewed,0,11,earthquake,0.85, California,-118.9205,37.5748333,6.594,1990-01-07 02:50:36.790000+00:00
631680797100,"6 km W of Cobb, California",reviewed,0,48,earthquake,1.77, California,-122.7976667,38.823,3.18,1990-01-07 02:53:17.100000+00:00
631680944150,"6 km SW of Cobb, California",reviewed,0,36,earthquake,1.53, California,-122.7648333,38.7761667,0.451,1990-01-07 02:55:44.150000+00:00
631681014550,"6 km SW of Cobb, California",reviewed,0,12,earthquake,0.87, California,-122.763,38.7771667,0.692,1990-01-07 02:56:54.550000+00:00
631681711520,"2 km WSW of Volcano, Hawaii",reviewed,0,62,earthquake,2.01, Hawaii,-155.2581667,19.4373333,12.976,1990-01-07 03:08:31.520000+00:00
631682405730,"4 km WSW of Fontenay-le-Comte, France",reviewed,0,104,earthquake,2.6, France,-0.867,46.455,10.0,1990-01-07 03:20:05.730000+00:00
631682565660,Northern California,reviewed,0,22,earthquake,1.19,Northern California,-122.7815,38.7883333,2.341,1990-01-07 03:22:45.660000+00:00
631685904090,"38 km NNE of Amboy, Washington",reviewed,0,26,earthquake,1.3, Washington,-122.1883333,46.2013333,-1.616,1990-01-07 04:18:24.090000+00:00
631687531730,"5 km WSW of Erlands Point-Kitsap Lake, Washington",reviewed,0,44,earthquake,1.7, Washington,-122.7705,47.5728333,13.506,1990-01-07 04:45:31.730000+00:00
631689111540,"9 km S of Tres Pinos, California",reviewed,0,12,earthquake,0.89, California,-121.3385,36.7043333,3.059,1990-01-07 05:11:51.540000+00:00
631690312930,"122 km NW of Ternate, Indonesia",reviewed,0,340,earthquake,4.7, Indonesia,126.473,1.406,88.9,1990-01-07 05:31:52.930000+00:00
631691690840,"15 km N of P?hala, Hawaii",reviewed,0,63,earthquake,2.02, Hawaii,-155.4995,19.3438333,3.493,1990-01-07 05:54:50.840000+00:00
631692406270,"6 km ENE of Nikiski, Alaska",reviewed,0,26,earthquake,1.3, Alaska,-151.1807,60.7195,63.8,1990-01-07 06:06:46.270000+00:00
631695023120,"36 km ENE of Gilgilçay, Azerbaijan",reviewed,0,326,earthquake,4.6, Azerbaijan,49.452,41.321,33.0,1990-01-07 06:50:23.120000+00:00
631695457540,"12 km W of Aspen Springs, California",reviewed,0,5,earthquake,0.58, California,-118.8586667,37.5503333,5.4,1990-01-07 06:57:37.540000+00:00
631697173020,"144 km ENE of Kashgar, China",reviewed,0,259,earthquake,4.1, China,77.558,39.94,10.0,1990-01-07 07:26:13.020000+00:00
631698344740,"40 km E of Barcelona, Philippines",reviewed,0,385,earthquake,5.0, Philippines,126.801,8.17,28.3,1990-01-07 07:45:44.740000+00:00
631699607020,"13 km NW of Ester, Alaska",reviewed,0,35,earthquake,1.5, Alaska,-148.2198,64.9273,5.3,1990-01-07 08:06:47.020000+00:00
631699794060,"4 km WSW of Point Possession, Alaska",reviewed,0,81,earthquake,2.3, Alaska,-150.774,60.914,41.0,1990-01-07 08:09:54.060000+00:00
631699853620,"15km WNW of Searles Valley, CA",reviewed,0,31,earthquake,1.43,California,-117.569,35.8,4.682,1990-01-07 08:10:53.620000+00:00
631699869700,"9 km W of Cobb, California",reviewed,0,24,earthquake,1.24, California,-122.832,38.8245,0.779,1990-01-07 08:11:09.700000+00:00
631699909690,"9 km W of Cobb, California",reviewed,0,97,earthquake,2.51, California,-122.8285,38.8213333,0.769,1990-01-07 08:11:49.690000+00:00
631700344440,"7 km WSW of Las Yaras, Peru",reviewed,0,340,earthquake,4.7, Peru,-70.625,-17.885,66.6,1990-01-07 08:19:04.440000+00:00
631703060860,"3 km E of Mammoth Lakes, California",reviewed,0,4,earthquake,0.53, California,-118.938,37.6436667,-1.235,1990-01-07 09:04:20.860000+00:00
631703203440,"20 km SE of Atiquipa, Peru",reviewed,0,465,earthquake,5.5, Peru,-74.245,-15.947,48.0,1990-01-07 09:06:43.440000+00:00
631705146310,"4km NW of Aguanga, CA",reviewed,0,71,earthquake,2.15,California,-116.895,33.464,10.759,1990-01-07 09:39:06.310000+00:00
631707302740,"5 km WSW of Cobb, California",reviewed,0,29,earthquake,1.37, California,-122.7785,38.8068333,1.103,1990-01-07 10:15:02.740000+00:00
631708910370,"19 km WNW of Susitna, Alaska",reviewed,0,44,earthquake,1.7, Alaska,-150.8488,61.6177,57.6,1990-01-07 10:41:50.370000+00:00
631710058270,"21 km E of Honaunau-Napoopoo, Hawaii",reviewed,0,46,earthquake,1.73, Hawaii,-155.6561667,19.4616667,13.051,1990-01-07 11:00:58.270000+00:00
631710108240,"16 km SE of Minto, Alaska",reviewed,0,369,earthquake,4.9, Alaska,-149.0727,65.0597,20.1,1990-01-07 11:01:48.240000+00:00
